,SaleID,price
5482,155482,779.0661
5483,155483,1620.573
5484,155484,488.12253
5485,155485,123.78411
5486,155486,67.34415
5487,155487,174.00961
5488,155488,92.20152
5489,155489,131.07901
5490,155490,202.4493
5491,155491,1036.093
5492,155492,140.89293
5493,155493,311.7328
5494,155494,252.06822
5495,155495,160.01526
5496,155496,109.130165
5497,155497,130.35683
5498,155498,-70.68325
5499,155499,417.14966
5500,155500,519.8089
5501,155501,1034.3014
5502,155502,2400.493
5503,155503,281.00693
5504,155504,187.78877
5505,155505,783.2513
5506,155506,1365.6194
5507,155507,187.03941
5508,155508,360.98978
5509,155509,529.8375
5510,155510,79.52588
5511,155511,230.39716
5512,155512,282.21063
5513,155513,2.2067294
5514,155514,212.3326
5515,155515,332.46082
5516,155516,261.87695
5517,155517,131.98799
5518,155518,699.5298
5519,155519,2432.714
5520,155520,873.54425
5521,155521,217.28215
5522,155522,596.9673
5523,155523,-13.253372
5524,155524,90.349915
5525,155525,204.43015
5526,155526,91.11726
5527,155527,122.827774
5528,155528,96.91814
5529,155529,92.26527
5530,155530,684.1286
5531,155531,867.7149
5532,155532,158.06277
5533,155533,343.0428
5534,155534,-6.7890882
5535,155535,247.36035
5536,155536,159.34856
5537,155537,179.23708
5538,155538,1190.212
5539,155539,468.5302
5540,155540,378.17926
5541,155541,149.3626
5542,155542,89.87718
5543,155543,1296.2692
5544,155544,272.6735
5545,155545,130.25021
5546,155546,288.2187
5547,155547,302.9031
5548,155548,216.80273
5549,155549,115.27428
5550,155550,199.19357
5551,155551,96.59858
5552,155552,236.42647
5553,155553,253.60936
5554,155554,197.07085
5555,155555,121.91044
5556,155556,873.8461
5557,155557,391.98428
5558,155558,122.173195
5559,155559,525.48065
5560,155560,973.1112
5561,155561,260.7355
5562,155562,122.34188
5563,155563,514.40076
5564,155564,690.35187
5565,155565,62.1471
5566,155566,236.44336
5567,155567,211.01904
5568,155568,227.02452
5569,155569,217.84363
5570,155570,230.43306
5571,155571,2670.4053
5572,155572,117.15427
5573,155573,417.17194
5574,155574,173.5492
5575,155575,150.06909
5576,155576,126.761375
5577,155577,216.23318
5578,155578,137.20816
5579,155579,125.04505
5580,155580,426.0882
5581,155581,107.00967
5582,155582,43.374966
5583,155583,145.83621
5584,155584,87.48905
5585,155585,94.472725
5586,155586,277.34842
5587,155587,335.64417
5588,155588,101.46673
5589,155589,111.45271
5590,155590,490.8429
5591,155591,123.02383
5592,155592,323.79874
5593,155593,151.40761
5594,155594,449.75204
5595,155595,394.0653
5596,155596,505.50934
5597,155597,122.21215
5598,155598,217.8662
5599,155599,119.69763
5600,155600,751.3232
5601,155601,185.42587
5602,155602,301.89508
5603,155603,311.54745
5604,155604,577.64795
5605,155605,263.15784
5606,155606,176.25496
5607,155607,2098.1958
5608,155608,600.5369
5609,155609,64.71604
5610,155610,356.0327
5611,155611,735.29706
5612,155612,353.57852
5613,155613,-62.348785
5614,155614,524.12494
5615,155615,197.14334
5616,155616,384.9015
5617,155617,117.64953
5618,155618,282.51578
5619,155619,157.44789
5620,155620,222.58974
5621,155621,65.36364
5622,155622,182.60786
5623,155623,135.90317
5624,155624,89.915855
5625,155625,261.64194
5626,155626,-119.07023
5627,155627,229.8218
5628,155628,456.79105
5629,155629,854.78406
5630,155630,116.07925
5631,155631,3273.038
5632,155632,87.527725
5633,155633,171.17905
5634,155634,268.49966
5635,155635,254.55502
5636,155636,139.42387
5637,155637,1358.6288
5638,155638,177.06601
5639,155639,395.16245
5640,155640,86.40483
5641,155641,122.329475
5642,155642,254.05331
5643,155643,1291.3464
5644,155644,638.2443
5645,155645,511.0964
5646,155646,508.45227
5647,155647,323.2364
5648,155648,226.23157
5649,155649,375.6338
5650,155650,152.68976
5651,155651,663.7366
5652,155652,-29.785225
5653,155653,309.34427
5654,155654,557.5686
5655,155655,239.88013
5656,155656,102.60202
5657,155657,111.08425
5658,155658,288.777
5659,155659,92.14163
5660,155660,115.42693
5661,155661,1178.4915
5662,155662,547.3837
5663,155663,772.9799
5664,155664,3000.096
5665,155665,87.738686
5666,155666,66.44776
5667,155667,607.6241
5668,155668,412.21716
5669,155669,346.2909
5670,155670,450.37436
5671,155671,152.03622
5672,155672,118.842926
5673,155673,144.22415
5674,155674,117.35799
5675,155675,146.39388
5676,155676,375.08606
5677,155677,212.23991
5678,155678,253.16293
5679,155679,992.57227
5680,155680,446.9131
5681,155681,100.22513
5682,155682,91.37539
5683,155683,133.33208
5684,155684,587.58307
5685,155685,278.50455
5686,155686,199.96141
5687,155687,63.76738
5688,155688,238.82849
5689,155689,183.6102
5690,155690,145.82271
5691,155691,336.73102
5692,155692,143.65637
5693,155693,257.6385
5694,155694,225.4631
5695,155695,89.87917
5696,155696,101.267044
5697,155697,127.45139
5698,155698,816.1996
5699,155699,74.59176
5700,155700,779.1375
5701,155701,-31.077549
5702,155702,234.96408
5703,155703,605.9044
5704,155704,124.40646
5705,155705,129.59549
5706,155706,266.78308
5707,155707,132.34436
5708,155708,124.44354
5709,155709,895.5378
5710,155710,380.23602
5711,155711,381.65393
5712,155712,214.51028
5713,155713,152.28012
5714,155714,116.059586
5715,155715,117.22683
5716,155716,656.3058
5717,155717,262.2117
5718,155718,392.137
5719,155719,273.21136
5720,155720,211.34259
5721,155721,90.349915
5722,155722,114.606674
5723,155723,113.58278
5724,155724,454.45825
5725,155725,140.9396
5726,155726,90.200386
5727,155727,322.44592
5728,155728,119.19964
5729,155729,174.88506
5730,155730,195.02953
5731,155731,322.1209
5732,155732,318.2648
5733,155733,115.76415
5734,155734,518.16644
5735,155735,378.54907
5736,155736,89.3395
5737,155737,227.01857
5738,155738,63.024273
5739,155739,125.76088
5740,155740,129.27495
5741,155741,131.47118
5742,155742,225.16225
5743,155743,90.65159
5744,155744,212.9762
5745,155745,23.940907
5746,155746,134.59023
5747,155747,1056.6274
5748,155748,177.48561
5749,155749,877.27716
5750,155750,136.3219
5751,155751,136.473
5752,155752,298.7808
5753,155753,239.50714
5754,155754,485.82047
5755,155755,265.22665
5756,155756,215.27126
5757,155757,-63.76413
5758,155758,1389.436
5759,155759,344.97726
5760,155760,852.90283
5761,155761,435.22308
5762,155762,300.19965
5763,155763,5527.0044
5764,155764,554.52924
5765,155765,263.4128
5766,155766,270.4709
5767,155767,117.3117
5768,155768,217.98364
5769,155769,129.59152
5770,155770,352.35233
5771,155771,178.30975
5772,155772,117.3117
5773,155773,92.45143
5774,155774,155.96648
5775,155775,149.24884
5776,155776,262.94717
5777,155777,286.20615
5778,155778,931.82935
5779,155779,404.9587
5780,155780,126.378365
5781,155781,719.0303
5782,155782,251.84952
5783,155783,141.26086
5784,155784,195.9098
5785,155785,265.67557
5786,155786,490.94077
5787,155787,186.86382
5788,155788,1872.4973
5789,155789,464.29938
5790,155790,566.7101
5791,155791,53.5471
5792,155792,131.03003
5793,155793,1016.7068
5794,155794,266.83447
5795,155795,158.35344
5796,155796,281.65665
5797,155797,536.6372
5798,155798,1686.8264
5799,155799,361.17004
5800,155800,1319.2172
5801,155801,874.9954
5802,155802,392.2857
5803,155803,1042.5109
5804,155804,495.99234
5805,155805,300.72165
5806,155806,107.60365
5807,155807,268.22855
5808,155808,118.120705
5809,155809,341.39792
5810,155810,-16.321281
5811,155811,113.9447
5812,155812,232.11871
5813,155813,343.1868
5814,155814,256.39526
5815,155815,104.529884
5816,155816,708.3824
5817,155817,56.497665
5818,155818,290.15845
5819,155819,232.09325
5820,155820,619.8049
5821,155821,155.47975
5822,155822,136.36511
5823,155823,258.08032
5824,155824,532.1918
5825,155825,526.2779
5826,155826,121.5519
5827,155827,90.725525
5828,155828,124.81863
5829,155829,154.99449
5830,155830,89.24596
5831,155831,267.42612
5832,155832,284.58734
5833,155833,157.82901
5834,155834,134.93456
5835,155835,-78.921005
5836,155836,603.7762
5837,155837,290.49078
5838,155838,93.10394
5839,155839,325.29898
5840,155840,717.53186
5841,155841,283.3541
5842,155842,879.29254
5843,155843,231.79271
5844,155844,90.27225
5845,155845,241.76071
5846,155846,69.18779
5847,155847,225.55621
5848,155848,1601.2056
5849,155849,79.44638
5850,155850,783.6241
5851,155851,475.77063
5852,155852,415.11438
5853,155853,150.16786
5854,155854,405.62326
5855,155855,1004.0807
5856,155856,173.04797
5857,155857,124.20022
5858,155858,103.70564
5859,155859,615.5816
5860,155860,516.8487
5861,155861,116.938995
5862,155862,200.73824
5863,155863,131.82925
5864,155864,121.60128
5865,155865,114.243866
5866,155866,79.41936
5867,155867,216.23875
5868,155868,1478.1218
5869,155869,123.90786
5870,155870,85.812
5871,155871,83.91429
5872,155872,236.16165
5873,155873,965.20245
5874,155874,1760.2368
5875,155875,-155.9732
5876,155876,666.42914
5877,155877,63.119686
5878,155878,134.66953
5879,155879,254.32024
5880,155880,93.75798
5881,155881,322.01706
5882,155882,218.07347
5883,155883,172.59038
5884,155884,1249.284
5885,155885,527.77264
5886,155886,305.14984
5887,155887,1604.5109
5888,155888,595.71405
5889,155889,220.66766
5890,155890,457.86774
5891,155891,3546.2173
5892,155892,30.99776
5893,155893,142.65884
5894,155894,775.4426
5895,155895,92.73429
5896,155896,243.05666
5897,155897,430.58444
5898,155898,640.532
5899,155899,4692.4526
5900,155900,90.63808
5901,155901,91.54113
5902,155902,70.25288
5903,155903,84.26746
5904,155904,143.9866
5905,155905,928.65875
5906,155906,1403.0444
5907,155907,217.00829
5908,155908,839.90717
5909,155909,1397.8789
5910,155910,217.18076
5911,155911,122.81754
5912,155912,664.45483
5913,155913,60.328728
5914,155914,320.7376
5915,155915,307.6261
5916,155916,142.95827
5917,155917,1532.1982
5918,155918,76.554214
5919,155919,309.88037
5920,155920,89.774414
5921,155921,95.804474
5922,155922,674.8953
5923,155923,-97.031395
5924,155924,-152.38199
5925,155925,121.78774
5926,155926,269.31635
5927,155927,134.01036
5928,155928,241.97987
5929,155929,411.12775
5930,155930,170.34279
5931,155931,223.11108
5932,155932,202.02301
5933,155933,643.31134
5934,155934,345.39047
5935,155935,91.336716
5936,155936,1201.3512
5937,155937,249.64397
5938,155938,60.563557
5939,155939,223.61362
5940,155940,1393.2623
5941,155941,535.97003
5942,155942,92.6724
5943,155943,156.40724
5944,155944,93.02531
5945,155945,250.25781
5946,155946,222.28534
5947,155947,93.42657
5948,155948,39.76022
5949,155949,224.16339
5950,155950,324.7228
5951,155951,108.93714
5952,155952,255.75592
5953,155953,93.970116
5954,155954,177.22568
5955,155955,152.36609
5956,155956,502.57266
5957,155957,116.95966
5958,155958,561.0587
5959,155959,331.28488
5960,155960,588.99475
5961,155961,895.1214
5962,155962,682.4785
5963,155963,97.95117
5964,155964,123.51248
5965,155965,131.1389
5966,155966,176.97137
5967,155967,600.37054
5968,155968,754.96454
5969,155969,810.2096
5970,155970,102.26329
5971,155971,120.16521
5972,155972,140.7866
5973,155973,120.79052
5974,155974,91.769775
5975,155975,70.60479
5976,155976,174.89156
5977,155977,140.75256
5978,155978,178.47075
5979,155979,106.04831
5980,155980,90.542366
5981,155981,287.75397
5982,155982,266.50925
5983,155983,135.70268
5984,155984,3435.8687
5985,155985,228.76993
5986,155986,181.64151
5987,155987,4892.5933
5988,155988,154.0524
5989,155989,355.5302
5990,155990,398.00754
5991,155991,227.06763
5992,155992,95.762856
5993,155993,258.42474
5994,155994,335.0619
5995,155995,232.53656
5996,155996,530.89886
5997,155997,166.91266
5998,155998,117.34582
5999,155999,129.17424
6000,156000,201.31575
6001,156001,360.22253
6002,156002,230.88628
6003,156003,718.2443
6004,156004,508.12708
6005,156005,426.20285
6006,156006,86.600815
6007,156007,97.68443
6008,156008,146.32065
6009,156009,237.27805
6010,156010,375.22757
6011,156011,89.3395
6012,156012,376.09668
6013,156013,3211.5618
6014,156014,123.83229
6015,156015,217.88155
6016,156016,378.4944
6017,156017,261.06552
6018,156018,150.56738
6019,156019,451.0575
6020,156020,1380.775
6021,156021,2495.837
6022,156022,378.48868
6023,156023,73.87231
6024,156024,1036.3811
6025,156025,200.6558
6026,156026,210.4755
6027,156027,228.9041
6028,156028,1380.3171
6029,156029,355.3623
6030,156030,130.22174
6031,156031,291.78918
6032,156032,375.81348
6033,156033,132.85872
6034,156034,630.17267
6035,156035,152.13464
6036,156036,363.90244
6037,156037,93.87847
6038,156038,266.6217
6039,156039,379.87057
6040,156040,124.45721
6041,156041,357.79138
6042,156042,3145.7979
6043,156043,267.47256
6044,156044,182.84764
6045,156045,115.337364
6046,156046,2137.5452
6047,156047,161.24695
6048,156048,370.6978
6049,156049,104.54241
6050,156050,197.49426
6051,156051,1603.0507
6052,156052,300.02374
6053,156053,832.05005
6054,156054,877.6131
6055,156055,89.23453
6056,156056,555.9639
6057,156057,67.34415
6058,156058,1180.6855
6059,156059,163.2985
6060,156060,211.96358
6061,156061,385.19055
6062,156062,770.1935
6063,156063,156.3481
6064,156064,156.5155
6065,156065,627.2703
6066,156066,363.72534
6067,156067,114.15762
6068,156068,204.10185
6069,156069,93.15106
6070,156070,588.9031
6071,156071,702.7291
6072,156072,459.0407
6073,156073,92.37409
6074,156074,115.1515
6075,156075,485.5737
6076,156076,448.3803
6077,156077,113.320465
6078,156078,414.9021
6079,156079,214.192
6080,156080,211.7054
6081,156081,575.15955
6082,156082,294.0851
6083,156083,697.27826
6084,156084,81.65122
6085,156085,297.40387
6086,156086,117.17154
6087,156087,884.29126
6088,156088,297.72745
6089,156089,50.569115
6090,156090,775.98157
6091,156091,1541.1323
6092,156092,272.58224
6093,156093,383.32336
6094,156094,83.99475
6095,156095,-144.96494
6096,156096,271.88306
6097,156097,600.15405
6098,156098,69.968346
6099,156099,215.60158
6100,156100,171.66202
6101,156101,135.76707
6102,156102,259.71484
6103,156103,216.0631
6104,156104,363.3904
6105,156105,89.915855
6106,156106,130.97983
6107,156107,281.78482
6108,156108,88.40521
6109,156109,404.24014
6110,156110,364.5089
6111,156111,398.16357
6112,156112,524.2703
6113,156113,79.9511
6114,156114,818.4751
6115,156115,277.77768
6116,156116,1406.2908
6117,156117,126.73148
6118,156118,272.04926
6119,156119,311.64233
6120,156120,905.2875
6121,156121,150.36288
6122,156122,504.2141
6123,156123,572.5267
6124,156124,230.61441
6125,156125,151.50342
6126,156126,893.8895
6127,156127,276.35367
6128,156128,728.6278
6129,156129,273.7002
6130,156130,329.70773
6131,156131,88.73124
6132,156132,297.21948
6133,156133,127.24247
6134,156134,224.86992
6135,156135,392.3268
6136,156136,472.54987
6137,156137,495.20352
6138,156138,266.7468
6139,156139,135.62172
6140,156140,473.13962
6141,156141,156.7497
6142,156142,649.52295
6143,156143,187.47717
6144,156144,290.1884
6145,156145,292.24203
6146,156146,753.6258
6147,156147,182.87378
6148,156148,-155.08965
6149,156149,392.2656
6150,156150,238.53459
6151,156151,137.94202
6152,156152,537.4347
6153,156153,256.25885
6154,156154,155.2883
6155,156155,279.55704
6156,156156,1869.3127
6157,156157,208.15945
6158,156158,707.87317
6159,156159,231.70427
6160,156160,412.39294
6161,156161,113.18802
6162,156162,1078.4781
6163,156163,839.14856
6164,156164,186.62239
6165,156165,569.7961
6166,156166,304.58032
6167,156167,124.34627
6168,156168,158.81387
6169,156169,269.43655
6170,156170,203.95915
6171,156171,128.71739
6172,156172,3446.7122
6173,156173,438.20374
6174,156174,231.12341
6175,156175,3.6674693
6176,156176,140.26471
6177,156177,457.69275
6178,156178,142.89555
6179,156179,72.19228
6180,156180,269.50473
6181,156181,264.4759
6182,156182,274.46368
6183,156183,309.45535
6184,156184,131.54242
6185,156185,231.91255
6186,156186,346.59793
6187,156187,-23.221762
6188,156188,426.76715
6189,156189,202.86842
6190,156190,369.8225
6191,156191,92.66567
6192,156192,1630.869
6193,156193,407.01807
6194,156194,436.97125
6195,156195,1234.1058
6196,156196,255.20276
6197,156197,1156.4343
6198,156198,228.05934
6199,156199,90.0609
6200,156200,1575.4724
6201,156201,1921.2299
6202,156202,318.88705
6203,156203,91.7439
6204,156204,1788.7095
6205,156205,56.085155
6206,156206,225.9121
6207,156207,343.37418
6208,156208,79.996544
6209,156209,323.94885
6210,156210,189.02788
6211,156211,187.4793
6212,156212,1733.9097
6213,156213,63.024273
6214,156214,13.457003
6215,156215,119.403725
6216,156216,378.4962
6217,156217,1101.552
6218,156218,791.92834
6219,156219,121.41519
6220,156220,181.98424
6221,156221,374.3079
6222,156222,142.17346
6223,156223,214.25812
6224,156224,231.81775
6225,156225,312.93665
6226,156226,177.78394
6227,156227,122.06393
6228,156228,57.18073
6229,156229,317.62207
6230,156230,158.7429
6231,156231,376.18076
6232,156232,162.94688
6233,156233,142.31035
6234,156234,157.95045
6235,156235,392.1207
6236,156236,90.54731
6237,156237,183.24297
6238,156238,179.28526
6239,156239,182.0971
6240,156240,337.6739
6241,156241,727.8575
6242,156242,951.78925
6243,156243,223.94157
6244,156244,149.13968
6245,156245,227.01247
6246,156246,709.8643
6247,156247,497.88455
6248,156248,231.17134
6249,156249,431.50406
6250,156250,63.062954
6251,156251,328.76724
6252,156252,123.87976
6253,156253,239.99237
6254,156254,162.94688
6255,156255,218.78906
6256,156256,508.6897
6257,156257,685.82385
6258,156258,132.68193
6259,156259,90.884865
6260,156260,215.69884
6261,156261,564.2143
6262,156262,121.30978
6263,156263,69.39199
6264,156264,779.2483
6265,156265,78.358475
6266,156266,113.42775
6267,156267,371.26617
6268,156268,529.3638
6269,156269,120.39534
6270,156270,212.65736
6271,156271,423.57614
6272,156272,2341.2104
6273,156273,-25.141008
6274,156274,348.41315
6275,156275,115.05992
6276,156276,172.32571
6277,156277,202.624
6278,156278,291.10583
6279,156279,218.53317
6280,156280,360.96063
6281,156281,49.660706
6282,156282,80.64955
6283,156283,109.836006
6284,156284,145.4058
6285,156285,127.60667
6286,156286,448.272
6287,156287,92.29454
6288,156288,334.39832
6289,156289,633.2491
6290,156290,140.17494
6291,156291,172.33951
6292,156292,779.7687
6293,156293,367.71265
6294,156294,86.8464
6295,156295,82.46351
6296,156296,149.63997
6297,156297,196.49806
6298,156298,269.66727
6299,156299,264.7578
6300,156300,66.806465
6301,156301,264.92435
6302,156302,109.830414
6303,156303,228.59267
6304,156304,172.6584
6305,156305,387.85938
6306,156306,90.380424
6307,156307,482.207
6308,156308,1445.7589
6309,156309,581.50946
6310,156310,76.542366
6311,156311,220.74255
6312,156312,234.82167
6313,156313,220.52312
6314,156314,378.23605
6315,156315,119.913765
6316,156316,-20.21092
6317,156317,118.681435
6318,156318,270.79648
6319,156319,149.41489
6320,156320,547.52795
6321,156321,212.17992
6322,156322,794.17645
6323,156323,44.090218
6324,156324,834.5885
6325,156325,1335.319
6326,156326,390.53415
6327,156327,270.403
6328,156328,742.6276
6329,156329,139.6606
6330,156330,814.9996
6331,156331,414.52274
6332,156332,877.94324
6333,156333,142.97867
6334,156334,239.30623
6335,156335,122.5987
6336,156336,911.46686
6337,156337,87.527725
6338,156338,129.0478
6339,156339,308.1934
6340,156340,126.21925
6341,156341,303.40887
6342,156342,610.17584
6343,156343,382.54697
6344,156344,265.53854
6345,156345,89.00001
6346,156346,335.41144
6347,156347,496.35855
6348,156348,289.75827
6349,156349,225.25032
6350,156350,184.42253
6351,156351,305.37888
6352,156352,92.46246
6353,156353,200.67523
6354,156354,128.71739
6355,156355,241.2477
6356,156356,89.3395
6357,156357,489.88522
6358,156358,108.93531
6359,156359,87.527725
6360,156360,3421.106
6361,156361,158.80354
6362,156362,192.18929
6363,156363,182.76254
6364,156364,583.53503
6365,156365,-191.8991
6366,156366,263.8148
6367,156367,270.56058
6368,156368,6.4358487
6369,156369,621.6833
6370,156370,154.02187
6371,156371,259.67252
6372,156372,152.4262
6373,156373,431.2532
6374,156374,126.9582
6375,156375,124.47091
6376,156376,299.2562
6377,156377,4927.8286
6378,156378,54.61509
6379,156379,368.74664
6380,156380,63.024273
6381,156381,548.0484
6382,156382,155.85483
6383,156383,366.36642
6384,156384,189.15999
6385,156385,174.30043
6386,156386,743.8003
6387,156387,225.057
6388,156388,393.15643
6389,156389,131.42888
6390,156390,144.73203
6391,156391,92.29124
6392,156392,915.6536
6393,156393,545.83856
6394,156394,326.271
6395,156395,1069.6116
6396,156396,875.5465
6397,156397,263.6958
6398,156398,467.47217
6399,156399,259.84363
6400,156400,208.70468
6401,156401,288.66168
6402,156402,244.76317
6403,156403,207.90909
6404,156404,744.66235
6405,156405,823.79114
6406,156406,89.3395
6407,156407,307.6317
6408,156408,465.4593
6409,156409,104.25707
6410,156410,124.19919
6411,156411,149.71748
6412,156412,300.14584
6413,156413,179.44177
6414,156414,90.14366
6415,156415,122.72377
6416,156416,458.36798
6417,156417,297.5827
6418,156418,116.83061
6419,156419,231.03131
6420,156420,908.1944
6421,156421,117.1153
6422,156422,125.60389
6423,156423,93.22044
6424,156424,1787.8794
6425,156425,285.13898
6426,156426,898.15393
6427,156427,700.13727
6428,156428,953.6467
6429,156429,585.39276
6430,156430,1126.1525
6431,156431,162.84277
6432,156432,92.954735
6433,156433,111.622314
6434,156434,115.472565
6435,156435,267.7527
6436,156436,244.4386
6437,156437,237.72191
6438,156438,793.80426
6439,156439,149.76918
6440,156440,362.85922
6441,156441,367.84946
6442,156442,145.49359
6443,156443,222.70372
6444,156444,93.917145
6445,156445,144.57849
6446,156446,907.96014
6447,156447,62.04454
6448,156448,895.8372
6449,156449,125.43197
6450,156450,111.870224
6451,156451,151.54094
6452,156452,145.5376
6453,156453,195.8514
6454,156454,874.8315
6455,156455,161.9769
6456,156456,122.58427
6457,156457,122.58427
6458,156458,165.70915
6459,156459,117.85372
6460,156460,262.34625
6461,156461,268.21158
6462,156462,264.7191
6463,156463,316.38678
6464,156464,148.01236
6465,156465,143.26086
6466,156466,226.38538
6467,156467,472.44482
6468,156468,125.32925
6469,156469,116.84014
6470,156470,378.08807
6471,156471,122.631096
6472,156472,332.23996
6473,156473,313.9236
6474,156474,141.17514
6475,156475,811.3132
6476,156476,108.664
6477,156477,228.59602
6478,156478,1462.5007
6479,156479,172.73288
6480,156480,133.12784
6481,156481,123.46086
6482,156482,262.6082
6483,156483,346.3379
6484,156484,158.99515
6485,156485,376.00113
6486,156486,200.71144
6487,156487,147.37651
6488,156488,185.6634
6489,156489,336.1295
6490,156490,246.15779
6491,156491,116.28892
6492,156492,93.02531
6493,156493,174.84222
6494,156494,684.6892
6495,156495,819.24567
6496,156496,-39.323112
6497,156497,92.91177
6498,156498,214.61835
6499,156499,212.84384
6500,156500,384.94894
6501,156501,132.47804
6502,156502,229.48627
6503,156503,217.54784
6504,156504,136.36153
6505,156505,69.28702
6506,156506,199.3352
6507,156507,308.0271
6508,156508,549.54834
6509,156509,361.5031
6510,156510,274.94406
6511,156511,135.93669
6512,156512,183.01955
6513,156513,117.4076
6514,156514,624.45
6515,156515,229.96469
6516,156516,1352.8784
6517,156517,365.10684
6518,156518,119.29535
6519,156519,475.84406
6520,156520,142.17346
6521,156521,309.11496
6522,156522,857.65717
6523,156523,747.745
6524,156524,843.8201
6525,156525,192.84274
6526,156526,470.585
6527,156527,182.00351
6528,156528,335.3828
6529,156529,646.7297
6530,156530,229.41927
6531,156531,641.7669
6532,156532,210.14168
6533,156533,58.606564
6534,156534,149.86478
6535,156535,239.46426
6536,156536,122.03123
6537,156537,384.29224
6538,156538,596.9024
6539,156539,182.08633
6540,156540,53.283394
6541,156541,354.28256
6542,156542,786.803
6543,156543,215.02591
6544,156544,572.32404
6545,156545,113.69889
6546,156546,135.77449
6547,156547,1141.4822
6548,156548,134.2708
6549,156549,181.9067
6550,156550,96.24775
6551,156551,89.61953
6552,156552,1821.9647
6553,156553,168.93932
6554,156554,1168.3352
6555,156555,300.01788
6556,156556,470.95465
6557,156557,90.48925
6558,156558,219.18213
6559,156559,134.72806
6560,156560,272.31393
6561,156561,259.77512
6562,156562,170.65375
6563,156563,179.38274
6564,156564,262.9294
6565,156565,25.432785
6566,156566,533.9893
6567,156567,604.03906
6568,156568,110.75395
6569,156569,148.35172
6570,156570,469.966
6571,156571,396.9951
6572,156572,124.16192
6573,156573,267.68588
6574,156574,747.27673
6575,156575,75.641685
6576,156576,141.7922
6577,156577,259.1497
6578,156578,895.8171
6579,156579,111.88709
6580,156580,-153.15292
6581,156581,257.35724
6582,156582,-112.96596
6583,156583,132.75348
6584,156584,120.11081
6585,156585,369.02667
6586,156586,371.52075
6587,156587,473.22156
6588,156588,939.4102
6589,156589,103.8676
6590,156590,768.6992
6591,156591,716.84064
6592,156592,991.8428
6593,156593,376.9729
6594,156594,692.3369
6595,156595,383.53775
6596,156596,205.44997
6597,156597,116.059586
6598,156598,224.39151
6599,156599,90.69026
6600,156600,273.80026
6601,156601,111.622314
6602,156602,141.75882
6603,156603,90.66501
6604,156604,233.48735
6605,156605,547.3901
6606,156606,3808.8274
6607,156607,225.87154
6608,156608,277.40814
6609,156609,79.57004
6610,156610,1479.5339
6611,156611,124.682785
6612,156612,118.437874
6613,156613,135.94727
6614,156614,94.639366
6615,156615,365.02466
6616,156616,188.61646
6617,156617,460.41708
6618,156618,113.75829
6619,156619,178.74472
6620,156620,211.17445
6621,156621,114.69592
6622,156622,160.8513
6623,156623,163.72649
6624,156624,173.60204
6625,156625,309.4927
6626,156626,962.9772
6627,156627,1887.4526
6628,156628,453.47775
6629,156629,927.3247
6630,156630,86.61188
6631,156631,74.44876
6632,156632,381.50317
6633,156633,61.609417
6634,156634,175.4929
6635,156635,324.24515
6636,156636,144.71233
6637,156637,736.6053
6638,156638,532.21466
6639,156639,149.0744
6640,156640,632.90784
6641,156641,2426.7175
6642,156642,261.21793
6643,156643,870.7981
6644,156644,124.47238
6645,156645,119.34507
6646,156646,263.18015
6647,156647,205.87483
6648,156648,197.8501
6649,156649,674.56635
6650,156650,346.78455
6651,156651,1307.1509
6652,156652,110.9413
6653,156653,227.83974
6654,156654,119.85338
6655,156655,265.8196
6656,156656,407.18784
6657,156657,1110.3812
6658,156658,31.174316
6659,156659,667.364
6660,156660,94.11175
6661,156661,95.2231
6662,156662,64.4301
6663,156663,273.5557
6664,156664,193.81633
6665,156665,260.83636
6666,156666,465.14133
6667,156667,240.5022
6668,156668,177.94835
6669,156669,262.15967
6670,156670,110.87743
6671,156671,159.09697
6672,156672,262.69696
6673,156673,151.77776
6674,156674,869.3716
6675,156675,326.047
6676,156676,544.49243
6677,156677,617.3465
6678,156678,852.6979
6679,156679,212.32358
6680,156680,443.20142
6681,156681,235.80191
6682,156682,2374.0945
6683,156683,637.848
6684,156684,304.96268
6685,156685,96.975555
6686,156686,117.285484
6687,156687,726.6286
6688,156688,265.28714
6689,156689,224.23796
6690,156690,233.82881
6691,156691,181.56558
6692,156692,101.82441
6693,156693,114.10387
6694,156694,198.38327
6695,156695,522.7519
6696,156696,1381.5764
6697,156697,70.43222
6698,156698,178.45857
6699,156699,342.7751
6700,156700,187.08879
6701,156701,930.58435
6702,156702,80.95542
6703,156703,179.30418
6704,156704,385.1671
6705,156705,906.4942
6706,156706,266.22507
6707,156707,612.7752
6708,156708,408.28555
6709,156709,298.1476
6710,156710,239.74112
6711,156711,237.372
6712,156712,152.2974
6713,156713,726.0227
6714,156714,297.311
6715,156715,131.54242
6716,156716,910.7616
6717,156717,558.49634
6718,156718,305.2766
6719,156719,225.32106
6720,156720,89.79063
6721,156721,173.20432
6722,156722,297.43884
6723,156723,125.090675
6724,156724,201.11055
6725,156725,125.60389
6726,156726,181.53262
6727,156727,636.5838
6728,156728,527.91406
6729,156729,60.64393
6730,156730,145.53473
6731,156731,2617.8516
6732,156732,189.30128
6733,156733,152.12975
6734,156734,-126.92789
6735,156735,127.31689
6736,156736,1421.05
6737,156737,3.0217705
6738,156738,233.82523
6739,156739,155.2525
6740,156740,199.49648
6741,156741,599.6798
6742,156742,766.9103
6743,156743,88.61446
6744,156744,409.56738
6745,156745,3.890734
6746,156746,186.17908
